x,f,mean,lower,upper
0.9150915,7.4816537,7.3187814,5.2588344,9.378729
0.91519153,7.4848285,7.3208985,5.2608576,9.3809395
0.91529155,7.4880033,7.323013,5.2628775,9.383148
0.91539156,7.491178,7.3251286,5.2648983,9.385359
0.9154915,7.4943533,7.3272433,5.266919,9.3875675
0.91559154,7.497529,7.3293514,5.2689323,9.3897705
0.91569155,7.500705,7.3314652,5.2709503,9.39198
0.9157916,7.503881,7.333575,5.2729645,9.394185
0.9158916,7.5070577,7.335685,5.2749786,9.396391
0.9159916,7.5102344,7.33779,5.2769876,9.398592
0.9160916,7.513411,7.3398986,5.2790008,9.400797
0.91619164,7.516588,7.342003,5.281008,9.402998
0.91629165,7.519766,7.344108,5.2830167,9.405199
0.9163916,7.5229435,7.346209,5.285021,9.407397
0.9164916,7.5261216,7.3483095,5.2870255,9.409594
0.91659164,7.5292997,7.350412,5.2890306,9.411793
0.91669166,7.5324783,7.35251,5.29103,9.41399
0.9167917,7.5356574,7.3546042,5.293026,9.4161825
0.9168917,7.5388365,7.3567014,5.295025,9.418378
0.9169917,7.542016,7.3587985,5.2970247,9.420572
0.9170917,7.5451956,7.360892,5.299019,9.422765
0.91719174,7.5483756,7.3629827,5.3010106,9.424955
0.9172917,7.5515556,7.3650756,5.303007,9.427144
0.9173917,7.554736,7.367165,5.3049955,9.429335
0.91749173,7.557917,7.369252,5.306984,9.43152
0.91759175,7.561098,7.3713393,5.3089705,9.433708
0.91769177,7.564279,7.373426,5.310958,9.435894
0.9177918,7.567461,7.37551,5.3129416,9.438079
0.9178918,7.5706425,7.3775935,5.314926,9.440261
0.9179918,7.573825,7.379676,5.3169074,9.442444
0.91809183,7.5770073,7.381758,5.3188896,9.444627
0.9181918,7.5801897,7.3838353,5.3208647,9.446806
0.9182918,7.5833726,7.385914,5.3228416,9.448986
0.9183918,7.586556,7.3879914,5.324818,9.451164
0.91849184,7.5897393,7.3900666,5.3267937,9.45334
0.91859186,7.592923,7.3921394,5.328763,9.455516
0.9186919,7.596107,7.394214,5.3307357,9.457693
0.9187919,7.5992913,7.3962874,5.3327074,9.4598675
0.9188919,7.602476,7.398358,5.334675,9.462041
0.9189919,7.605661,7.400428,5.3366423,9.464213
0.9190919,7.6088457,7.4024935,5.3386054,9.466381
0.9191919,7.6120315,7.4045615,5.340571,9.468552
0.9192919,7.6152167,7.4066277,5.342533,9.470722
0.91939193,7.618403,7.40869,5.344491,9.472889
0.91949195,7.621589,7.4107547,5.346452,9.475058
0.91959196,7.6247754,7.412815,5.3484077,9.477222
0.919692,7.627962,7.4148765,5.350365,9.479387
0.919792,7.6311493,7.4169345,5.352317,9.481552
