x,f,f_prime,mean,mean_prime,lower,lower_prime,upper,upper_prime
0.022502251,-1.2592618,-48.067657,-1.0051997,-53.197334,-2.8203616,-57.507797,0.80996215,-48.88687
0.02260226,-1.2640661,-48.009434,-1.0105174,-53.176544,-2.825663,-57.49185,0.80462825,-48.861237
0.022702271,-1.2688646,-47.951332,-1.0158348,-53.155697,-2.8309593,-57.475803,0.7992897,-48.83559
0.02280228,-1.2736573,-47.893353,-1.0211506,-53.134808,-2.8362577,-57.459644,0.7939565,-48.80997
0.02290229,-1.2784443,-47.835487,-1.0264628,-53.11382,-2.841551,-57.443558,0.7886255,-48.78408
0.0230023,-1.2832254,-47.777744,-1.0317743,-53.092796,-2.8468456,-57.427395,0.7832972,-48.758198
0.02310231,-1.2880008,-47.72012,-1.037085,-53.07174,-2.8521366,-57.411095,0.7779665,-48.732384
0.02320232,-1.2927704,-47.662613,-1.0423903,-53.05054,-2.8574266,-57.394867,0.77264595,-48.706215
0.02330233,-1.2975342,-47.605225,-1.0476935,-53.029293,-2.8627124,-57.37857,0.7673254,-48.680016
0.02340234,-1.3022925,-47.547955,-1.0529976,-53.00803,-2.867996,-57.36213,0.7620008,-48.65393
0.02350235,-1.3070449,-47.490803,-1.0582983,-52.98667,-2.8732748,-57.34571,0.756678,-48.627632
0.02360236,-1.3117915,-47.433765,-1.0635946,-52.965214,-2.8785567,-57.329338,0.75136757,-48.60109
0.02370237,-1.3165325,-47.376842,-1.0688891,-52.94371,-2.8838334,-57.312866,0.7460551,-48.574554
0.023802381,-1.3212678,-47.320038,-1.074187,-52.92224,-2.8891115,-57.296196,0.7407373,-48.548286
0.02390239,-1.3259975,-47.263344,-1.0794768,-52.90058,-2.8943858,-57.279686,0.73543227,-48.521477
0.024002401,-1.3307215,-47.206768,-1.084765,-52.87888,-2.8996556,-57.263058,0.73012567,-48.4947
0.02410241,-1.3354398,-47.150307,-1.090054,-52.85717,-2.9049253,-57.246258,0.7248173,-48.468082
