x,f,f_prime,mean,mean_prime,lower,lower_prime,upper,upper_prime
0.18011801,-9.584716,43.308468,-5.942022,43.811897,-12.973282,18.670465,1.0892386,68.95333
0.18021803,-9.580384,43.32538,-5.9375134,43.82531,-12.968747,18.512236,1.0937204,69.13838
0.18031803,-9.576052,43.342274,-5.9331746,43.841415,-12.964377,18.354042,1.0980282,69.32879
0.18041804,-9.571717,43.35916,-5.9287877,43.857395,-12.959957,18.194527,1.1023817,69.52026
0.18051805,-9.567381,43.376038,-5.9244437,43.87448,-12.955584,18.039957,1.1066957,69.70901
0.18061806,-9.563043,43.392902,-5.9200654,43.89112,-12.951178,17.8777,1.1110473,69.90454
0.18071808,-9.558702,43.40975,-5.9155803,43.905125,-12.946667,17.71858,1.1155062,70.09167
0.18081808,-9.554361,43.426594,-5.9112024,43.920296,-12.942257,17.561855,1.1198516,70.27873
0.1809181,-9.550018,43.443424,-5.90679,43.93737,-12.93782,17.402794,1.1242414,70.47195
0.1810181,-9.545673,43.460243,-5.902456,43.953987,-12.933456,17.243795,1.1285453,70.66418
0.18111812,-9.541327,43.47705,-5.898073,43.968536,-12.929047,17.084185,1.1328998,70.85289
0.18121812,-9.536979,43.49385,-5.8936553,43.984898,-12.924597,16.926569,1.1372857,71.04323
0.18131813,-9.532629,43.510635,-5.8893075,44.001534,-12.920221,16.768082,1.1416063,71.234985
0.18141814,-9.528277,43.52741,-5.8848557,44.01847,-12.915745,16.611744,1.1460333,71.4252
0.18151815,-9.523925,43.544174,-5.8804593,44.03284,-12.911323,16.450848,1.150404,71.61484
0.18161817,-9.519569,43.560925,-5.8760524,44.050026,-12.9069,16.288683,1.1547952,71.81137
0.18171817,-9.515213,43.577667,-5.8715806,44.063786,-12.902401,16.1272,1.1592398,72.000374
0.18181819,-9.510855,43.5944,-5.8672624,44.08212,-12.89806,15.969347,1.1635346,72.19489
0.18191819,-9.506495,43.611115,-5.8628163,44.097965,-12.893588,15.809055,1.1679554,72.38687
0.1820182,-9.502133,43.627823,-5.8583636,44.112465,-12.889114,15.650633,1.1723876,72.574295
0.1821182,-9.49777,43.64452,-5.8539467,44.130013,-12.88468,15.491577,1.176786,72.76845
0.18221822,-9.493405,43.661205,-5.849583,44.146133,-12.880289,15.331909,1.1811223,72.96036
0.18231823,-9.489038,43.677883,-5.8452415,44.16444,-12.875928,15.174261,1.1854448,73.15462
0.18241824,-9.484671,43.694546,-5.8406987,44.17678,-12.871365,15.011929,1.1899676,73.34163
0.18251826,-9.480301,43.711197,-5.8363767,44.19524,-12.867021,14.853142,1.1942673,73.53734
0.18261826,-9.475929,43.72784,-5.8318977,44.211517,-12.862522,14.695801,1.1987271,73.727234
0.18271828,-9.471556,43.744473,-5.827465,44.227783,-12.858081,14.531342,1.2031507,73.924225
0.18281828,-9.467181,43.761093,-5.823025,44.243206,-12.853624,14.369631,1.2075744,74.11678
0.1829183,-9.462805,43.777702,-5.818621,44.26007,-12.849204,14.2118225,1.2119617,74.30832
0.1830183,-9.458426,43.7943,-5.814158,44.27603,-12.844723,14.052439,1.2164068,74.499626
0.18311831,-9.454046,43.810886,-5.809753,44.293697,-12.840303,13.895931,1.2207975,74.69147
0.18321832,-9.449665,43.827465,-5.805321,44.30896,-12.8358555,13.736832,1.2252126,74.88109
0.18331833,-9.445282,43.84403,-5.800846,44.32453,-12.831366,13.577028,1.2296734,75.07204
